unix_time,time_s,cable_easting_m,cable_northing_m,cable_height_m,cable_lock
1759745131.517,120531.517,619440.16454386,5806099.155571255,41.44,1
1759745131.718,120531.718,619440.544602261,5806098.873303185,41.46,1
1759745131.921,120531.921,619439.4305419617,5806099.051368431,41.44,1
1759745132.127,120532.127,619441.4223913373,5806099.293976128,41.41,1
1759745132.343,120532.343,619439.7949984499,5806099.058531144,41.44,1
1759745132.548,120532.548,619440.0209686706,5806098.124589666,41.43,1
1759745132.749,120532.749,619440.909464832,5806098.40219942,41.39,1
1759745132.952,120532.952,619439.7791394907,5806100.161163991,41.43,1
1759745133.153,120533.153,619440.9143926406,5806099.963009678,41.43,1
1759745133.356,120533.356,619441.5753159889,5806099.021547158,41.42,1
1759745133.575,120533.575,619441.3817680782,5806098.686899563,41.41,1
1759745133.775,120533.775,619440.6817567496,5806100.287966856,41.44,1
1759745133.979,120533.979,619441.7781452982,5806100.64413219,41.44,1
1759745134.18,120534.18,619441.0693353346,5806099.782984297,41.45,1
1759745134.382,120534.382,619439.5540895493,5806099.446904503,41.42,1
1759745134.586,120534.586,619442.1431379087,5806099.328402324,41.42,1
1759745134.802,120534.802,619442.1431379087,5806099.328402324,41.42,1
1759745135.004,120535.004,619442.4493651262,5806100.593641816,41.47,1
1759745135.206,120535.206,619443.4577115776,5806101.18891193,41.49,1
1759745135.409,120535.409,619443.3244902962,5806098.781466978,41.45,1
1759745135.611,120535.611,619443.4144902962,5806098.671466978,41.43,1
1759745135.829,120535.829,619442.6948915204,5806098.925241354,41.46,1
1759745136.03,120536.03,619442.6822557463,5806098.878897848,41.46,1
1759745136.03,120536.03,619443.6025046024,5806100.136700503,41.46,1
1759745136.234,120536.234,619441.7049743287,5806099.305520528,41.45,1
1759745136.438,120536.438,619442.3540277366,5806099.332598889,41.44,1
1759745136.642,120536.642,619442.5733134178,5806099.436901599,41.45,1
1759745136.844,120536.844,619441.9982622515,5806099.460779729,41.44,1
1759745137.047,120537.047,619441.9953479768,5806099.259890424,41.44,1
1759745137.263,120537.263,619440.947884481,5806099.448619705,41.46,1
1759745137.465,120537.465,619441.3340508707,5806099.4103676835,41.45,1
1759745137.668,120537.668,619441.5526007875,5806099.604439977,41.45,1
1759745137.869,120537.869,619442.4495894478,5806099.443482009,41.45,1
1759745138.072,120538.072,619442.5940093051,5806098.697724335,41.43,1
1759745138.288,120538.288,619442.9408129748,5806098.691066001,41.43,1
1759745138.49,120538.49,619443.2191663292,5806099.046872211,41.43,1
1759745138.692,120538.692,619443.049204537,5806098.4278864395,41.44,1
1759745138.896,120538.896,619443.1917636291,5806098.538731738,41.44,1
1759745139.1,120539.1,619443.227935945,5806098.797250696,41.44,1
1759745139.305,120539.305,619443.1622242332,5806098.422623785,41.43,1
1759745139.512,120539.512,619443.343849982,5806098.802775223,41.44,1
1759745139.714,120539.714,619443.255161068,5806098.831956507,41.44,1
1759745139.929,120539.929,619443.3106376982,5806098.6153408475,41.43,1
1759745140.13,120540.13,619443.2251098021,5806098.725958755,41.43,1
1759745140.331,120540.331,619443.227935945,5806098.807250696,41.44,1
1759745140.532,120540.532,619443.2932290301,5806098.599081111,41.44,1
1759745140.75,120540.75,619443.3140201991,5806098.696895871,41.43,1
1759745140.953,120540.953,619443.2073155264,5806098.709399797,41.44,1
1759745141.156,120541.156,619443.3019262694,5806098.607218576,41.44,1
1759745141.358,120541.358,619443.3140201991,5806098.686895872,41.43,1
1759745141.559,120541.559,619443.2162054391,5806098.717687041,41.43,1
1759745141.761,120541.761,619443.2932290301,5806098.599081111,41.44,1
1759745141.978,120541.978,619443.305166425,5806098.6787793785,41.43,1
1759745142.18,120542.18,619443.1954142699,5806098.61987228,41.43,1
1759745142.382,120542.382,619443.3228881258,5806098.7049969,41.43,1
1759745142.584,120542.584,619443.2162054391,5806098.717687041,41.43,1
1759745142.789,120542.789,619443.2928881259,5806098.6949969,41.42,1
1759745142.991,120542.991,619443.2828881259,5806098.6949969,41.42,1
1759745143.21,120543.21,619443.2740201992,5806098.686895872,41.42,1
1759745143.411,120543.411,619443.2740201992,5806098.676895871,41.42,1
1759745143.616,120543.616,619443.2740201992,5806098.686895872,41.42,1
1759745143.817,120543.817,619443.265166425,5806098.6787793785,41.42,1
1759745144.02,120544.02,619443.2740201992,5806098.686895872,41.42,1
1759745144.224,120544.224,619443.2740201992,5806098.686895872,41.42,1
1759745144.224,120544.224,619443.2740201992,5806098.686895872,41.42,1
1759745144.428,120544.428,619443.265166425,5806098.668779378,41.42,1
1759745144.645,120544.645,619443.2740201992,5806098.676895871,41.42,1
1759745144.849,120544.849,619443.2532290302,5806098.589081111,41.42,1
1759745145.053,120545.053,619443.1969966082,5806098.7955018,41.42,1
1759745145.256,120545.256,619443.1862054392,5806098.707687041,41.42,1
1759745145.46,120545.46,619443.1862054392,5806098.707687041,41.42,1
1759745145.665,120545.665,619443.2840201992,5806098.686895872,41.42,1
1759745145.87,120545.87,619443.2740201992,5806098.686895872,41.42,1
1759745146.071,120546.071,619443.2740201992,5806098.686895872,41.42,1
1759745146.274,120546.274,619443.2948113683,5806098.784710632,41.42,1
1759745146.49,120546.49,619443.2740201992,5806098.676895871,41.42,1
1759745146.693,120546.693,619443.2740201992,5806098.676895871,41.42,1
1759745146.897,120546.897,619443.2740201992,5806098.676895871,41.42,1
1759745147.1,120547.1,619443.2740201992,5806098.676895871,41.41,1
1759745147.302,120547.302,619443.2740201992,5806098.676895871,41.42,1
1759745147.506,120547.506,619443.2740201992,5806098.686895872,41.42,1
1759745147.707,120547.707,619443.2740201992,5806098.676895871,41.42,1
1759745147.912,120547.912,619443.1862054392,5806098.69768704,41.42,1
1759745148.127,120548.127,619443.2740201992,5806098.676895871,41.42,1
1759745148.329,120548.329,619443.1762054391,5806098.69768704,41.42,1
1759745148.532,120548.532,619443.1862054392,5806098.69768704,41.42,1
1759745148.732,120548.732,619443.2840201992,5806098.676895871,41.42,1
1759745148.936,120548.936,619443.2740201992,5806098.676895871,41.42,1
1759745149.153,120549.153,619443.1762054391,5806098.69768704,41.42,1
1759745149.355,120549.355,619443.2740201992,5806098.676895871,41.42,1
1759745149.557,120549.557,619443.2740201992,5806098.676895871,41.42,1
1759745149.759,120549.759,619443.2740201992,5806098.676895871,41.41,1
1759745149.976,120549.976,619443.2740201992,5806098.676895871,41.42,1
1759745150.178,120550.178,619443.2740201992,5806098.676895871,41.42,1
1759745150.377,120550.377,619443.1762054391,5806098.69768704,41.42,1
1759745150.582,120550.582,619443.2840201992,5806098.676895871,41.42,1
1759745150.786,120550.786,619443.1762054391,5806098.69768704,41.42,1
1759745150.99,120550.99,619443.1862054392,5806098.69768704,41.42,1
1759745151.192,120551.192,619443.2840201992,5806098.676895871,41.42,1
1759745151.41,120551.41,619443.2740201992,5806098.676895871,41.42,1
1759745151.614,120551.614,619443.2740201992,5806098.686895872,41.41,1
1759745151.814,120551.814,619443.2740201992,5806098.686895872,41.41,1
1759745152.016,120552.016,619443.1762054391,5806098.707687041,41.41,1
1759745152.218,120552.218,619443.1762054391,5806098.707687041,41.41,1
1759745152.421,120552.421,619443.2740201992,5806098.686895872,41.41,1
1759745152.421,120552.421,619443.1762054391,5806098.707687041,41.41,1
1759745152.639,120552.639,619443.2740201992,5806098.686895872,41.41,1
1759745152.839,120552.839,619443.2740201992,5806098.686895872,41.41,1
1759745153.042,120553.042,619443.1762054391,5806098.707687041,41.41,1
1759745153.244,120553.244,619443.2740201992,5806098.686895872,41.41,1
1759745153.461,120553.461,619443.2740201992,5806098.686895872,41.41,1
1759745153.663,120553.663,619443.2740201992,5806098.686895872,41.41,1
1759745153.865,120553.865,619443.2740201992,5806098.686895872,41.42,1
1759745154.069,120554.069,619443.2740201992,5806098.686895872,41.41,1
1759745154.273,120554.273,619443.1762054391,5806098.707687041,41.42,1
1759745154.476,120554.476,619443.2740201992,5806098.686895872,41.42,1
1759745154.677,120554.677,619443.2740201992,5806098.686895872,41.42,1
1759745154.895,120554.895,619443.2740201992,5806098.686895872,41.42,1
1759745155.097,120555.097,619443.1762054391,5806098.707687041,41.42,1
1759745155.299,120555.299,619443.1762054391,5806098.707687041,41.42,1
1759745155.501,120555.501,619443.1762054391,5806098.707687041,41.42,1
1759745155.705,120555.705,619443.2740201992,5806098.686895872,41.42,1
1759745155.91,120555.91,619443.2740201992,5806098.686895872,41.42,1
1759745156.112,120556.112,619443.2740201992,5806098.686895872,41.42,1
1759745156.329,120556.329,619443.2740201992,5806098.686895872,41.42,1
1759745156.531,120556.531,619443.2740201992,5806098.686895872,41.41,1
1759745156.734,120556.734,619443.2740201992,5806098.686895872,41.42,1
1759745156.938,120556.938,619443.2740201992,5806098.686895872,41.42,1
1759745157.138,120557.138,619443.2740201992,5806098.686895872,41.42,1
1759745157.356,120557.356,619443.1762054391,5806098.707687041,41.42,1
1759745157.559,120557.559,619443.2740201992,5806098.686895872,41.42,1
1759745157.759,120557.759,619443.15541427,5806098.609872281,41.42,1
1759745157.961,120557.961,619443.15541427,5806098.609872281,41.42,1
1759745158.165,120558.165,619443.2740201992,5806098.686895872,41.42,1
1759745158.366,120558.366,619443.2740201992,5806098.686895872,41.43,1
1759745158.584,120558.584,619443.2740201992,5806098.686895872,41.43,1
1759745158.786,120558.786,619443.2740201992,5806098.686895872,41.43,1
1759745158.992,120558.992,619443.2740201992,5806098.686895872,41.43,1
1759745159.194,120559.194,619443.1762054391,5806098.707687041,41.43,1
1759745159.399,120559.399,619443.2740201992,5806098.686895872,41.43,1
1759745159.602,120559.602,619443.2740201992,5806098.686895872,41.43,1
1759745159.804,120559.804,619443.1762054391,5806098.707687041,41.43,1
1759745160.008,120600.008,619443.1762054391,5806098.707687041,41.43,1
1759745160.225,120600.225,619443.2740201992,5806098.686895872,41.42,1
1759745160.428,120600.428,619443.265166425,5806098.6787793785,41.43,1
1759745160.629,120600.629,619443.265166425,5806098.6787793785,41.43,1
1759745160.629,120600.629,619443.265166425,5806098.6787793785,41.43,1
1759745160.83,120600.83,619443.265166425,5806098.6787793785,41.43,1
1759745161.033,120601.033,619443.265166425,5806098.6787793785,41.43,1
1759745161.25,120601.25,619443.265166425,5806098.6787793785,41.43,1
1759745161.452,120601.452,619443.1673155265,5806098.699399797,41.43,1
1759745161.654,120601.654,619443.265166425,5806098.6787793785,41.43,1
1759745161.855,120601.855,619443.1673155265,5806098.699399797,41.43,1
1759745162.058,120602.058,619443.2740201992,5806098.686895872,41.43,1
1759745162.275,120602.275,619443.265166425,5806098.6787793785,41.43,1
1759745162.479,120602.479,619443.1762054391,5806098.707687041,41.43,1
1759745162.681,120602.681,619443.1762054391,5806098.707687041,41.43,1
1759745162.883,120602.883,619443.2740201992,5806098.686895872,41.43,1
1759745163.086,120603.086,619443.2740201992,5806098.686895872,41.43,1
1759745163.287,120603.287,619443.2740201992,5806098.686895872,41.43,1
1759745163.506,120603.506,619443.2740201992,5806098.686895872,41.43,1
1759745163.708,120603.708,619443.1762054391,5806098.707687041,41.43,1
1759745163.909,120603.909,619443.2740201992,5806098.686895872,41.43,1
1759745164.109,120604.109,619443.2740201992,5806098.686895872,41.43,1
1759745164.312,120604.312,619443.1762054391,5806098.707687041,41.43,1
1759745164.529,120604.529,619443.2740201992,5806098.686895872,41.43,1
1759745164.731,120604.731,619443.1673155265,5806098.699399797,41.43,1
1759745164.933,120604.933,619443.1673155265,5806098.699399797,41.43,1
1759745165.133,120605.133,619443.2740201992,5806098.686895872,41.43,1
1759745165.351,120605.351,619443.265166425,5806098.6787793785,41.43,1
1759745165.554,120605.554,619443.265166425,5806098.688779378,41.43,1
1759745165.757,120605.757,619443.265166425,5806098.6787793785,41.43,1
1759745165.959,120605.959,619443.265166425,5806098.6787793785,41.44,1
1759745166.16,120606.16,619443.1673155265,5806098.699399797,41.44,1
1759745166.361,120606.361,619443.1673155265,5806098.699399797,41.44,1
1759745166.579,120606.579,619443.1762054391,5806098.707687041,41.44,1
1759745166.781,120606.781,619443.1762054391,5806098.707687041,41.44,1
1759745166.982,120606.982,619443.265166425,5806098.6787793785,41.44,1
1759745167.184,120607.184,619443.1673155265,5806098.699399797,41.43,1
1759745167.401,120607.401,619443.146695108,5806098.601548899,41.43,1
1759745167.605,120607.605,619443.265166425,5806098.6787793785,41.44,1
1759745167.808,120607.808,619443.265166425,5806098.6787793785,41.44,1
1759745168.013,120608.013,619443.146695108,5806098.601548899,41.44,1
1759745168.214,120608.214,619443.1673155265,5806098.699399797,41.44,1
1759745168.415,120608.415,619443.1673155265,5806098.699399797,41.44,1
1759745168.619,120608.619,619443.1673155265,5806098.699399797,41.44,1
1759745168.836,120608.836,619443.265166425,5806098.6787793785,41.44,1
1759745168.836,120608.836,619443.1673155265,5806098.699399797,41.44,1
1759745169.037,120609.037,619443.1673155265,5806098.699399797,41.44,1
1759745169.24,120609.24,619443.265166425,5806098.6787793785,41.44,1
1759745169.444,120609.444,619443.146695108,5806098.601548899,41.44,1
1759745169.644,120609.644,619443.15541427,5806098.609872281,41.44,1
1759745169.847,120609.847,619443.15541427,5806098.609872281,41.44,1
1759745170.065,120610.065,619443.146695108,5806098.601548899,41.44,1
1759745170.266,120610.266,619443.1762054391,5806098.707687041,41.44,1
1759745170.468,120610.468,619443.265166425,5806098.6787793785,41.44,1
1759745170.671,120610.671,619443.1762054391,5806098.707687041,41.44,1
1759745170.874,120610.874,619443.1762054391,5806098.707687041,41.44,1
1759745171.089,120611.089,619443.275166425,5806098.668779378,41.44,1
1759745171.293,120611.293,619443.1773155265,5806098.689399797,41.43,1
1759745171.495,120611.495,619443.1773155265,5806098.689399797,41.43,1
1759745171.697,120611.697,619443.275166425,5806098.668779378,41.43,1
1759745171.901,120611.901,619443.156695108,5806098.591548898,41.43,1
1759745172.105,120612.105,619443.1773155265,5806098.689399797,41.43,1
1759745172.306,120612.306,619443.156695108,5806098.591548898,41.43,1
1759745172.525,120612.525,619443.156695108,5806098.591548898,41.43,1
1759745172.729,120612.729,619443.275166425,5806098.668779378,41.43,1
1759745172.93,120612.93,619443.265166425,5806098.668779378,41.44,1
1759745173.133,120613.133,619443.2445460066,5806098.57092848,41.44,1
1759745173.333,120613.333,619443.1673155265,5806098.689399797,41.44,1
1759745173.549,120613.549,619443.1773155265,5806098.689399797,41.44,1
1759745173.751,120613.751,619443.1773155265,5806098.689399797,41.43,1
1759745173.953,120613.953,619443.275166425,5806098.668779378,41.44,1
1759745174.158,120614.158,619443.265166425,5806098.668779378,41.44,1
1759745174.362,120614.362,619443.265166425,5806098.668779378,41.44,1
1759745174.565,120614.565,619443.232437861,5806098.481266351,41.44,1
1759745174.768,120614.768,619444.5386324172,5806098.144816491,41.43,1
1759745174.985,120614.985,619444.3508590031,5806098.361342128,41.43,1
1759745175.187,120615.187,619443.9966178042,5806098.749566607,41.43,1
1759745175.39,120615.39,619443.6304737474,5806098.946229904,41.43,1
1759745175.591,120615.591,619443.6837081573,5806098.936842276,41.43,1
1759745175.792,120615.792,619443.7337081572,5806098.9068422755,41.43,1
1759745176.01,120616.01,619443.7337081572,5806098.9068422755,41.43,1
1759745176.213,120616.213,619443.7255628351,5806098.883854329,41.44,1
1759745176.414,120616.414,619442.6536918444,5806099.133057343,41.44,1
1759745176.617,120616.617,619442.6836918445,5806099.143057343,41.46,1
1759745176.82,120616.82,619442.1056379001,5806099.396479415,41.45,1
1759745177.021,120617.021,619442.1858827348,5806099.208586044,41.44,1
